,price,longitude,latitude,city
13848,124.00000000000004,-73.90573122801274,40.88531830278712,NYC
13091,143.99999999999997,-73.98410137124912,40.73280367367216,NYC
65085,53.00000000000001,-73.95879766004919,40.708431450679626,NYC
59671,49.00000000000004,-73.95073752961608,40.82610046581079,NYC
73469,148.99999999999997,-73.78801081386031,40.70806912031881,NYC
36682,159.00000000000023,-73.94976982892125,40.70682253651891,NYC
48333,299.0000000000002,-73.9904561190827,40.77190454757692,NYC
66433,37.99999999999999,-73.90595901809681,40.688295073669465,NYC
18524,73.99999999999997,-73.83600937478545,40.7129843953616,NYC
61245,38.99999999999998,-73.93272383522311,40.70661489094263,NYC
61964,87.99999999999999,-73.97758747480566,40.72064129293434,NYC
71395,47.00000000000006,-73.92385799082327,40.690948761468675,NYC
652,198.99999999999994,-73.96824088990572,40.678669531714014,NYC
55853,148.99999999999997,-73.98666430237714,40.750415889498974,NYC
19837,36.99999999999999,-73.93026725442495,40.703603348874715,NYC
54259,148.0,-73.9854100693064,40.760860725311616,NYC
19858,44.000000000000014,-73.7679659037391,40.66935780355178,NYC
36662,44.000000000000014,-73.73603848190369,40.653702724241704,NYC
73383,49.00000000000004,-73.97611261585037,40.68561268330132,NYC
17625,97.99999999999999,-73.92972875744522,40.76235330311209,NYC
34675,44.000000000000014,-73.96903829971124,40.67833084341578,NYC
16939,143.99999999999997,-73.9910892645218,40.71718748883539,NYC
43511,67.00000000000001,-73.94577217313946,40.808830699001795,NYC
55559,54.000000000000014,-73.96541912988597,40.67722154490901,NYC
65806,124.00000000000004,-73.95422818848063,40.82401915219675,NYC
22531,44.000000000000014,-73.93599066005373,40.687247589424366,NYC
44184,143.99999999999997,-73.99765316851587,40.68189864539842,NYC
5016,69.00000000000003,-73.91418423691249,40.69068169001748,NYC
20233,163.9999999999998,-73.97135261896935,40.67494011963553,NYC
48797,124.00000000000004,-73.93927583478897,40.85073495372921,NYC
38425,49.00000000000004,-73.93058477273611,40.83075286011898,NYC
52849,192.00000000000034,-73.9795233290107,40.729894742018274,NYC
27554,94.0,-73.97469627710827,40.68710889278382,NYC
27750,299.0000000000002,-73.9847017003806,40.702574679851374,NYC
38181,78.0,-73.93262214974617,40.68469878380478,NYC
43841,99.00000000000004,-73.92789398335292,40.6974815239038,NYC
9949,168.9999999999999,-73.98269855650705,40.73951393126644,NYC
31876,84.00000000000001,-73.96122023813042,40.71806198339631,NYC
185,99.00000000000004,-73.92985321004002,40.85893232174303,NYC
43226,118.99999999999997,-73.96069200760671,40.71887344777557,NYC
4749,49.00000000000004,-73.91525237644392,40.68653533266272,NYC
71505,71.0,-73.94532420918182,40.66030988413074,NYC
4809,174.00000000000006,-73.95044217590612,40.78020687283284,NYC
39560,114.00000000000001,-73.99049738377757,40.72194345263196,NYC
14861,49.00000000000004,-73.91836096803067,40.70087539734751,NYC
17238,69.00000000000003,-73.93219355255627,40.84883332881886,NYC
54422,197.99999999999997,-73.95532343731614,40.76854497442404,NYC
24977,159.00000000000023,-73.98089464082366,40.69421688107246,NYC
16705,69.00000000000003,-73.95685664429152,40.68927299144148,NYC
66944,143.99999999999997,-74.00419552462878,40.72498552994885,NYC
62304,299.0000000000002,-73.99150092162567,40.759104631923705,NYC
19752,55.99999999999996,-73.95987890673841,40.67535561137604,NYC
10941,109.00000000000004,-73.96830751991311,40.80354820363839,NYC
9788,274.00000000000057,-73.99924541415385,40.720319300445134,NYC
52322,49.00000000000004,-73.92420494374917,40.69296150387432,NYC
15459,114.00000000000001,-73.98148451780943,40.73599726196381,NYC
26430,55.99999999999996,-73.9012375709156,40.640434038892494,NYC
21369,188.00000000000037,-73.94174086983041,40.72281514795881,NYC
29070,178.99999999999983,-74.00132877078087,40.73357799761021,NYC
52497,49.00000000000004,-73.90657165191128,40.74956279317485,NYC
24945,73.99999999999997,-73.96013445064666,40.81486425004052,NYC
24796,82.99999999999997,-73.95496895186159,40.708408958181494,NYC
5555,40.00000000000004,-73.9384344340832,40.84810438879469,NYC
45102,88.99999999999967,-74.14853027609243,40.63030899725985,NYC
35486,118.00000000000013,-73.96227857596669,40.77448927631853,NYC
575,69.00000000000003,-73.91565791919653,40.70070182896556,NYC
41433,84.99999999999982,-73.90198745991133,40.7563106313327,NYC
33097,238.99999999999977,-73.98027606847728,40.68149628257406,NYC
61180,124.00000000000004,-74.09476373574897,40.57020661214509,NYC
47675,143.99999999999997,-74.00121981119099,40.7412056997948,NYC
65835,94.0,-73.9854188792645,40.71875618006525,NYC
70753,84.00000000000001,-73.97644197381071,40.67349726037653,NYC
40578,109.00000000000004,-73.99359835933566,40.71791264037769,NYC
54393,58.000000000000014,-74.0931767610201,40.631872466151364,NYC
28625,159.00000000000023,-73.9920540274918,40.67789239689172,NYC
22629,84.00000000000001,-73.96204001812195,40.711850710711886,NYC
47775,160.99999999999994,-73.9826111304072,40.69648186132267,NYC
71238,143.99999999999997,-73.98855760686399,40.72597784568885,NYC
16399,88.99999999999967,-73.97684037068609,40.72430193859585,NYC
35705,248.9999999999999,-73.93102391146945,40.75914884235735,NYC
57347,75.99999999999996,-73.98201659042243,40.66594614266045,NYC
38283,44.000000000000014,-73.92762608332944,40.68129479057517,NYC
39547,38.99999999999998,-73.86552294778646,40.68514142840522,NYC
44503,399.0000000000002,-73.9778260285717,40.72403314191752,NYC
18709,63.99999999999998,-73.94033840091956,40.805236664754624,NYC
15641,94.0,-73.92548369676766,40.8086650908023,NYC
29937,178.99999999999983,-73.9832684527293,40.71886263517576,NYC
41712,99.00000000000004,-74.0162797687594,40.64241708566832,NYC
4798,159.00000000000023,-73.95571710172456,40.712587466858004,NYC
38253,178.99999999999983,-74.00002020084273,40.737691188758575,NYC
25511,63.99999999999998,-73.9279556634583,40.76781524331457,NYC
41629,97.99999999999999,-73.96239548688631,40.79520056326429,NYC
53555,323.99999999999994,-74.00797316205262,40.70620610117747,NYC
39726,498.99999999999983,-73.98042406832805,40.76441740175069,NYC
20182,148.99999999999997,-74.00184941440986,40.725929621424186,NYC
18483,213.99999999999991,-73.98691005086904,40.76069847984506,NYC
15294,58.999999999999986,-73.93628527324873,40.70305851391704,NYC
70327,58.000000000000014,-73.91497126082606,40.69914346988842,NYC
