,price,longitude,latitude,city
73723,248.9999999999999,-118.45647262592732,33.99774510393615,LA
27228,36.99999999999999,-117.88852479613735,33.98031189438831,LA
67584,97.00000000000003,-118.37244444322128,34.08820240084382,LA
34944,99.00000000000004,-118.38235839278464,34.07394167032637,LA
38709,63.99999999999998,-118.12111588898873,34.19303894187903,LA
42289,73.99999999999997,-118.04861251615795,34.10060352325751,LA
19771,45.99999999999995,-118.26233710885737,34.11548197550185,LA
32230,58.999999999999986,-118.17517325466619,33.85748888276663,LA
8073,87.99999999999999,-118.30957164382143,34.072760824635445,LA
17971,63.99999999999998,-118.17223506911101,33.770567719667305,LA
28637,118.99999999999997,-118.29519186077722,34.10962679295978,LA
44779,78.0,-118.14627363319843,33.76131035627063,LA
34436,178.99999999999983,-118.47494234796221,33.988330938747694,LA
66578,84.00000000000001,-118.34227464264684,34.08421744637156,LA
37918,84.00000000000001,-118.29847176107864,34.066591468084845,LA
54672,44.000000000000014,-118.13643151495323,34.148999443549954,LA
51558,158.0,-118.33783695399036,34.10096168113428,LA
4625,99.00000000000004,-118.33726500243708,34.06428516976012,LA
21579,198.99999999999994,-118.45234203420156,34.063754905642284,LA
36205,223.9999999999998,-118.2497430981635,34.044943783679585,LA
26048,148.99999999999997,-118.38541588909052,33.827404301003305,LA
60557,30.0,-118.25345854173807,34.04305925646425,LA
56487,399.0000000000002,-118.37000516224836,34.06997517216476,LA
74098,94.0,-118.3305578695225,34.10445024196549,LA
26760,197.99999999999997,-118.41910899301169,33.90193921759133,LA
61416,78.99999999999997,-118.42442488170612,33.997751528516176,LA
52131,58.999999999999986,-118.36061698453304,34.14959924998055,LA
2171,63.99999999999998,-118.33268553312328,34.09424725186878,LA
53166,348.9999999999999,-118.36827224891363,34.08639211921203,LA
69843,127.99999999999997,-118.40285846147944,34.06412880438049,LA
13479,78.0,-118.46728458324513,34.04926820724971,LA
8915,109.00000000000004,-118.39622002288985,34.069281154559604,LA
2298,41.99999999999996,-118.1460869269446,34.042758539161504,LA
5321,124.00000000000004,-118.34778433006872,34.08512861757586,LA
55867,794.0000000000001,-118.81560238319021,34.008832961664105,LA
34070,47.99999999999999,-118.49790577862257,34.447139527247515,LA
58796,63.99999999999998,-118.57679408095207,34.19991064717393,LA
4605,263.99999999999994,-118.34075004648639,34.05143955415143,LA
62518,148.99999999999997,-117.93926425571834,33.990612090907256,LA
57703,94.0,-118.37913417571852,34.06029365266798,LA
73505,399.0000000000002,-118.40366088877032,33.865199659502125,LA
58767,148.99999999999997,-118.26078007652988,34.04290337757572,LA
25499,319.0000000000002,-118.381619099841,34.07097967373348,LA
73301,24.000000000000007,-117.83822569361092,34.03859123147843,LA
50302,229.00000000000026,-118.46812495117004,33.99317714595746,LA
6596,194.0,-118.47030538914221,33.989273133849046,LA
21849,68.00000000000001,-118.3268791205998,34.00583166164142,LA
15325,198.99999999999994,-118.23058399238629,34.03549615404703,LA
46145,128.99999999999997,-118.19054417677,34.090843348826816,LA
3886,328.0000000000003,-118.46341572572732,33.97983650730893,LA
28748,58.999999999999986,-117.98984270001623,33.903050994876004,LA
25877,73.99999999999997,-118.2055410933631,34.08867679946708,LA
33650,69.00000000000003,-118.22536861326502,34.21703289333845,LA
72020,188.00000000000037,-118.49581669093428,34.01625840091261,LA
32946,154.00000000000003,-118.36204031834463,34.09237690883176,LA
43208,54.000000000000014,-118.39238725511001,33.95872384453729,LA
1424,82.99999999999997,-118.30421960988407,34.1027864777847,LA
51748,128.99999999999997,-118.349789687278,34.08214704660985,LA
4297,269.00000000000006,-118.31931711804243,34.12809923302876,LA
45507,78.0,-118.24117134331007,34.15976082284341,LA
5998,24.000000000000007,-118.37361209447944,34.06707784109528,LA
49556,73.99999999999997,-118.38719399251652,34.026426108940676,LA
67764,431.0000000000009,-118.30191097907564,33.791359987362185,LA
53851,16.999999999999996,-118.29196755668856,34.024570008537424,LA
40679,73.99999999999997,-118.34472659068787,34.10456844310375,LA
8851,73.99999999999997,-118.27409165488432,34.098834171027185,LA
55161,285.99999999999983,-118.33473242054743,33.98483231511676,LA
66317,29.000000000000004,-118.35507336968617,33.98893870829529,LA
53997,40.00000000000004,-118.27438513144706,34.253061073980554,LA
52490,33.99999999999999,-118.3538000878328,34.044014436567196,LA
61808,124.00000000000004,-118.37175275553312,34.088705533792115,LA
